config_tag,marker,class,hemisphere,region,n_slices,mean_density,sd_density,min_density,max_density,cv,total_count
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: MPT,2,2250.6735,2848.2947039771884,236.625,4264.722,1.2655299420272148,28
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: MSC,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: MTN,5,3867.9646000000002,270.409233152827,3623.411,4266.942,0.06990995552359167,5969
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NDB,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NLOT,3,2149.61,1902.4406902912901,0.0,3616.414,0.885016672927317,1834
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NLOT1,2,2787.6274999999996,736.5386867398754,2266.816,3308.439,0.2642170400241336,608
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NLOT2,2,3674.6785,185.62330823606206,3543.423,3805.934,0.0505141628678705,1007
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NLOT3,3,3537.815,511.5207622100982,3009.443,4030.629,0.1445866338997653,313
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NOT,2,2883.1305,0.24960869375841524,2882.954,2883.307,8.657557948154453e-05,972
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: NPC,2,3732.0185,1056.3687407248005,2985.053,4478.984,0.28305560133873947,1797
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: OLF,5,2956.2906,409.035591410821,2414.935,3475.748,0.1383610905540954,23627
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: OP,2,4710.3814999999995,332.322509488147,4475.394,4945.369,0.07055108158185214,409
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: OT,2,2526.6059999999998,800.0333401565211,1960.897,3092.315,0.31664348939111253,4370
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: OV,2,2509.1865,3548.5255788234776,0.0,5018.373,1.414213562373095,34
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PAA,3,2743.406333333334,378.9906964772797,2334.035,3082.052,0.13814603103900866,1324
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PAG,3,3054.552333333333,2645.4911088348663,0.0,4611.924,0.866081448324026,619
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PAL,5,3973.3182,162.3883118860468,3763.501,4149.671,0.04086969724348954,27772
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PALc,2,4431.5435,403.68372584549434,4146.096,4716.991,0.0910932558476509,5090
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PALd,5,3940.4294,226.75572012366078,3723.221,4286.535,0.057545941598055476,8652
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PALm,3,4792.838,874.0345765294413,3993.126,5725.875,0.1823626370282996,945
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PALv,4,1865.0125,2154.299769386563,0.0,3800.509,1.1551127777355719,7506
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PCN,3,3596.305666666667,459.94288138564906,3091.719,3992.097,0.12789315592630354,1040
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PERI,1,2179.806,,2179.806,2179.806,,352
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PERI1,1,862.396,,862.396,862.396,,52
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PERI2/3,1,2982.887,,2982.887,2982.887,,226
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PERI5,1,2911.136,,2911.136,2911.136,,74
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PF,2,4197.241,12.286687429897594,4188.553,4205.929,0.002927324742586283,3433
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PIR,5,2862.519,502.0743023661937,2131.537,3457.625,0.1753959719974588,17463
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PO,3,3494.4746666666665,150.7046569961702,3322.607,3604.031,0.04312655588369894,5400
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: POL,2,4298.438,216.58397865031495,4145.29,4451.586,0.05038667037894113,262
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: POST,1,4620.869,,4620.869,4620.869,,356
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PPT,2,4338.317999999999,1032.4041848036065,3608.298,5068.338,0.237973376963977,1070
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PR,3,3956.5769999999998,185.04315704991646,3746.691,4096.188,0.04676849636691425,859
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PRC,3,3105.5196666666666,2690.32828609676,0.0,4726.668,0.8663053449551793,1422
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PRT,3,4041.5203333333334,400.23488416970036,3687.926,4476.031,0.09903077336235935,8337
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PS,2,4664.6565,777.0078220407433,4115.229,5214.084,0.1665734276555505,510
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PT,2,3886.4645,296.16813976607966,3677.042,4095.887,0.07620502895783035,1649
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PTLp,4,2875.53325,1922.4911413374357,0.0,4031.602,0.6685685659650904,6507
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVH,2,3125.2635,2679.0345537645644,1230.9,5019.627,0.8572187765174246,693
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVHd,2,4330.153,545.6926878179696,3944.29,4716.016,0.12602157194398664,862
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVR,5,2927.064,1995.322272856568,0.0,4897.644,0.6816804391214432,6388
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVT,4,4105.53175,380.22553043544684,3564.298,4375.734,0.09261298014208436,2875
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVZ,3,2159.2019999999998,2363.9329127069154,0.0,4685.027,1.0948178598884752,1297
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVa,2,2090.382,2956.246574940595,0.0,4180.764,1.414213562373095,230
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVi,2,1726.7939999999999,2004.0127427743566,309.743,3143.845,1.1605395564116836,339
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PVpo,2,3355.16,674.5515849807189,2878.18,3832.14,0.20104900659900538,192
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PeF,3,4360.686333333333,734.654808611727,3645.767,5113.602,0.16847228909724235,1553
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: PoT,1,3969.88,,3969.88,3969.88,,107
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: ProS,3,2475.35,290.61485446721395,2206.329,2783.578,0.11740354069816954,1053
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RCH,2,4280.894,2293.4004356156383,2659.215,5902.573,0.5357293209352154,736
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RE,3,3674.3636666666666,111.82248401074499,3561.608,3785.229,0.030433156365327563,1094
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RH,2,4438.404,50.481767322470844,4402.708,4474.1,0.011373855855048536,409
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RHP,3,2820.5589999999997,254.59654436185895,2547.284,3051.058,0.09026456966929569,4300
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RPF,1,4529.559,,4529.559,4529.559,,49
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSP,5,4350.0122,195.41308569719698,4051.787,4579.964,0.04492242244681451,31823
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPagl,5,4208.0764,633.2844150911186,3624.782,5136.546,0.15049261346374762,4647
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPagl1,5,3636.0254,832.8849634495151,2878.464,5032.0,0.22906467139902684,675
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPagl2/3,5,4694.787399999999,965.9350631762471,3381.875,5918.488,0.20574628431017927,1268
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPagl5,5,3985.8694000000005,675.2479610752633,3318.159,5052.631,0.16941045812370653,1575
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPagl6a,5,4451.619000000001,593.7381226681507,3854.216,5348.771,0.13337577242530205,1006
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPagl6b,5,4804.9596,1221.7675265914136,3322.026,6381.067,0.25427217464875534,123
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPd,5,4295.162,202.1788607866809,4082.451,4565.609,0.04707130040419451,8171
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPd1,5,4085.4381999999996,383.2559712688116,3630.028,4614.31,0.09381024813172101,1368
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPd2/3,5,4884.5216,515.3561970101845,4250.787,5386.165,0.10550801884266096,2242
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPd5,5,3948.7352,242.4147505118038,3546.749,4196.464,0.061390480301592214,2559
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPd6a,5,4355.2564,500.23962613961373,3918.266,5163.399,0.11485882349879876,1903
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPd6b,5,4985.4742,1372.3615706193104,3813.339,7334.003,0.27527202339534934,99
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPv,5,4402.3122,125.12850494471665,4217.774,4511.593,0.02842336010261077,19005
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPv1,5,4096.6102,769.4817687776624,3084.756,4809.196,0.1878337774918547,4561
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPv2/3,5,4927.978,705.0977805365011,4169.344,5680.434,0.1430805455171474,4838
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPv5,5,4170.153,369.0426278270575,3747.469,4524.787,0.08849618415129074,6868
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPv6a,5,4476.479,203.01728634281338,4236.323,4787.947,0.045352002398048416,2613
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RSPv6b,5,4737.2384,1626.8552882699187,2905.931,6949.449,0.34341849636909105,125
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: RT,5,4479.537,385.4777389221069,4058.793,5031.483,0.0860530315794036,6392
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SBPV,2,2615.902,1816.2094243318968,1331.648,3900.156,0.6942956671663911,611
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCH,3,4052.3153333333335,1495.4010996656832,2468.226,5439.524,0.3690238731830387,346
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCO,2,5646.215,560.2124184628543,5250.085,6042.345,0.09921910845811828,83
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCig,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCm,1,4397.301,,4397.301,4397.301,,605
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCop,1,3692.489,,3692.489,3692.489,,667
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCs,1,3707.893,,3707.893,3707.893,,2244
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCsg,1,3878.522,,3878.522,3878.522,,1100
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SCzo,1,3384.292,,3384.292,3384.292,,477
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SI,4,2775.01375,1852.8047109299594,0.0,3842.367,0.6676740650131767,5229
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SMT,3,3613.9096666666665,201.274506854031,3381.687,3738.139,0.05569439344610929,1831
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SO,2,4440.439,170.13979104841997,4320.132,4560.746,0.03831598430885324,358
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SPA,2,4467.3105,825.5054477352044,3883.59,5051.031,0.18478801680232534,512
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SS,3,3788.3866666666668,637.8625852911686,3400.195,4524.561,0.16837314704531267,32712
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp,3,3743.456,246.99394363627613,3513.135,4004.288,0.06598019146913336,15778
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd,3,3736.606333333333,237.71284274378885,3511.609,3985.265,0.06361730980949529,15435
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd1,2,2469.3595,261.5439491184989,2284.42,2654.299,0.10591570369502655,799
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd2/3,2,3456.601,391.2407678169542,3179.952,3733.25,0.11318655749302688,2540
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd4,2,4688.9235,193.28834574412434,4552.248,4825.599,0.04122232869530167,3681
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd5,2,3369.902,81.14191735471883,3312.526,3427.278,0.02407842048662508,2986
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd6a,3,3734.2820000000006,511.6650136593274,3420.931,4324.731,0.13701831132713796,4793
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-bfd6b,3,3982.232666666667,398.42748875088074,3702.516,4438.419,0.10005128331298256,636
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-n,1,3070.582,,3070.582,3070.582,,17
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-n6a,1,2710.876,,2710.876,2710.876,,5
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-n6b,1,3250.282,,3250.282,3250.282,,12
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-tr,2,2362.1755,3340.620628805447,0.0,4724.351,1.4142135623730951,316
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-tr5,1,3338.394,,3338.394,3338.394,,7
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-tr6a,1,4776.137,,4776.137,4776.137,,236
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSp-tr6b,2,4808.2495,86.71886853793741,4746.93,4869.569,0.018035434421183303,83
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs,3,3613.1603333333333,855.7210731040418,2940.472,4576.303,0.23683451443036116,16934
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs1,2,1785.0704999999998,234.66257772491133,1619.139,1951.002,0.13145843692162934,1376
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs2/3,2,2851.932,344.15876989842974,2608.575,3095.289,0.1206756577290166,3768
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs4,2,4038.7780000000002,759.4326829943521,3501.778,4575.778,0.1880352628924769,2694
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs5,3,3440.534333333333,544.3798938262996,2995.714,4047.588,0.15822539207126055,4005
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs6a,3,4031.741666666667,645.7278663905819,3571.385,4769.875,0.16016102215310138,4508
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SSs6b,3,4437.175,305.88510102324335,4155.201,4762.373,0.06893690265162933,583
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: STN,1,3974.518,,3974.518,3974.518,,164
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: STR,5,3843.1548000000003,183.4767044973283,3526.655,3980.449,0.047741169441659834,67322
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: STRd,5,4009.2946,169.74526777881024,3782.252,4179.071,0.04233793839415299,41531
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: STRv,2,2890.648,687.2639506928907,2404.679,3376.617,0.23775428578398017,7526
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: SUB,3,2827.153,293.5263264240533,2592.733,3156.361,0.10382399764853664,2816
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa,3,3609.009666666667,190.6983093195462,3436.473,3813.765,0.05283951192507553,6132
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa1,3,1894.1373333333333,510.6077099049066,1318.403,2292.085,0.2695726972480559,475
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa2/3,3,3702.7059999999997,470.79991936596576,3360.961,4239.721,0.1271502299577568,1311
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa4,3,3854.608,588.3588818238406,3462.212,4531.103,0.1526377991805757,588
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa5,3,3895.0003333333334,450.7875651150258,3465.555,4364.462,0.11573492337271322,1962
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa6a,3,4152.252666666666,333.47569085666953,3790.083,4446.611,0.08031199390483533,1588
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TEa6b,2,4433.253,124.41260972264823,4345.28,4521.226,0.028063503193399574,208
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: TH,5,1610.1848,1593.8906077868705,109.007,3992.461,0.9898805452559672,36499
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: V3,5,1255.9512,860.4198082225328,360.407,2503.985,0.6850742355455632,510
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VAL,3,3582.7973333333334,105.12728777217335,3474.223,3684.1,0.02934223680309762,1646
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VENT,4,3839.4945,208.64014163067174,3532.785,4000.251,0.054340523636815144,19119
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VIS,5,3986.7542000000003,505.783817215616,3165.102,4444.914,0.1268660649346318,29380
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC,4,3497.007,283.3664988655741,3216.607,3747.07,0.08103115002788787,7218
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC1,3,1796.6256666666668,581.8157386495602,1246.782,2405.858,0.3238380423057299,466
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC2/3,4,3410.9232500000003,824.624447011436,2573.43,4416.47,0.2417598950698864,1552
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC4,4,3145.64,875.229813676766,2076.041,4195.793,0.27823584824606945,537
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC5,4,3484.77975,318.85682955560173,3006.507,3646.878,0.09149985147715627,2203
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC6a,4,4199.777,497.7142028775146,3560.624,4689.581,0.11850967393685774,2259
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISC6b,4,3778.20275,739.4462276358686,2787.488,4346.056,0.1957137497811277,201
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa,2,3820.0895,68.49531257319744,3771.656,3868.523,0.01793029000320475,4352
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa1,2,3250.0785,126.69868594622446,3160.489,3339.668,0.038983269464483536,392
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa2/3,2,3773.4015,445.49212138992965,3458.391,4088.412,0.11806115023538567,908
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa4,2,3797.4145,522.001075114314,3428.304,4166.525,0.13746223255699738,495
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa5,2,3474.2225,700.1481433528907,2979.143,3969.302,0.20152656985926798,1186
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa6a,2,4362.3904999999995,27.839501082095307,4342.705,4382.076,0.00638170770867379,1138
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISa6b,2,4647.6825,91.46779768038554,4583.005,4712.36,0.019680302533657483,233
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal,3,4247.859666666667,23.483667608218852,4221.694,4267.107,0.005528352970908451,5373
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal1,3,2847.1973333333335,276.436365274783,2531.433,3045.536,0.09709069407955202,574
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal2/3,3,4088.3559999999998,339.95818668918685,3696.067,4296.893,0.08315278480865826,1389
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal4,3,5389.723,287.5912965077353,5145.306,5706.621,0.053359197960217125,953
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal5,3,4121.492333333333,122.13142472899179,3987.548,4226.678,0.029632816186804783,1391
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal6a,3,4768.035,152.23092655239273,4592.273,4858.162,0.03192739284682112,899
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISal6b,3,4343.849666666667,936.4917930085312,3262.528,4893.14,0.2155902862373148,167
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISam,2,3511.3239999999996,489.6318479919375,3165.102,3857.546,0.13944365373059778,2307
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISam1,2,3485.8630000000003,756.0272567361576,2951.271,4020.455,0.21688381234034657,524
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISam2/3,2,3658.8225,517.1404231004383,3293.149,4024.496,0.14134066987410246,756
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISam4,2,3220.3975,445.34504317944317,2905.491,3535.304,0.13828884265977823,174
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Left,Left: VISam5,2,3077.5145,787.2622845815115,2520.836,3634.193,0.2558110724032369,515
